209	14033
210	13815
211	13376
212	13190
213	12991
214	12805
215	12737
216	12869
217	12693
218	12637
219	12738
220	12905
221	13007
222	13148
223	13377
224	13698
225	14083
226	14533
227	14428
228	14712
229	14747
230	15289
231	15209
232	15582
233	15695
234	15728
235	15963
236	16262
237	16449
238	16515
239	16574
240	16517
241	16899
242	16549
243	16762
244	16570
245	16332
246	16387
247	15917
248	15826
249	16302
250	15766
251	15452
252	15418
253	14716
254	14488
255	14233
256	14044
257	13705
258	13609
259	13038
260	12812
261	12497
262	12167
263	11939
264	11603
265	11394
266	11162
267	11047
268	10796
269	10511
270	10560
271	10158
272	10202
273	10081
274	9908
275	9905
276	9821
277	9970
278	9756
279	9703
280	9394
281	9557
282	9496
283	9393
284	9546
285	9648
286	9458
287	9623
288	9821
289	9929
290	9881
291	9940
292	9975
293	9840
294	10013
295	10056
296	10287
297	10314
298	10489
299	10428
300	10302
301	10407
302	10610
303	10308
304	10436
305	10456
306	10469
307	10255
308	10280
309	10326
310	10369
311	10143
312	10015
313	9902
314	9803
315	9703
316	9595
317	9675
318	9607
319	9485
320	9391
321	9094
322	9187
323	9047
324	8932
325	8814
326	8745
327	8265
328	8327
329	8238
330	8066
331	8152
332	8273
333	7908
334	7835
335	7877
336	7881
337	7896
338	7499
339	7558
340	7444
341	7240
342	7393
343	7264
344	7347
345	7260
346	7568
347	7321
348	7255
349	7209
350	7389
351	7446
352	7285
353	7572
354	7470
355	7390
356	7237
357	7303
358	7375
359	7327
360	7325
361	7334
362	7457
363	7314
364	7351
365	7493
366	7450
367	7538
368	7283
369	7379
370	7275
371	7386
372	7320
373	7228
374	7153
375	7199
376	7170
377	7174
378	7263
379	7205
380	7104
381	7116
382	6916
383	7065
384	6936
385	6882
386	6731
387	6630
388	6680
389	6462
390	6517
391	6388
392	6453
393	6254
394	6159
395	6034
396	6050
397	5962
398	5872
399	5942
400	5959
401	5919
402	5915
403	5934
404	5853
405	5808
406	5795
407	6038
408	5819
409	5844
410	5890
411	5676
412	5778
413	5897
414	5773
415	5805
416	5781
417	5671
418	5689
419	5556
420	5479
421	5529
422	5611
423	5564
424	5587
425	5372
426	5448
427	5557
428	5381
429	5429
430	5359
431	5464
432	5521
433	5390
434	5272
435	5188
436	5407
437	5429
438	5499
439	5333
440	5431
441	5271
442	5329
443	5232
444	5127
445	5180
446	5108
447	5086
448	5198
449	5083
450	5022
451	5060
452	5139
453	4965
454	4885
455	4880
456	4795
457	4837
458	4891
459	4699
460	4710
461	4694
462	4842
463	4594
464	4730
465	4733
466	4666
467	4625
468	4609
469	4534
470	4487
471	4546
472	4577
473	4536
474	4501
475	4504
476	4464
477	4547
478	4437
479	4479
480	4414
481	4549
482	4503
483	4338
484	4530
485	4350
486	4346
487	4449
488	4441
489	4418
490	4299
491	4249
492	4422
493	4341
494	4284
495	4267
496	4302
497	4191
498	4128
499	4410
500	4261
501	4107
502	4200
503	4086
504	4034
505	4247
506	4081
507	4119
508	4085
509	4138
510	4109
511	4032
512	4208
513	4028
514	4022
515	3960
